      AZ      EL   RANGE     LAT     LON     ALT  AP_LAT  AP_LON L_SHELL INV_LAT  ASPECT     CXR     CYR     CZR
    3.00    6.00 1080.00   52.00  -70.70  204.91   60.02  -62.86    4.10   60.40   90.13   -0.94    0.33    0.00
    3.00    6.00 1090.00   52.09  -70.69  207.61   60.11  -62.84    4.12   60.49   90.26   -0.94    0.33    0.00
    3.00    6.00 1100.00   52.17  -70.68  210.31   60.19  -62.83    4.14   60.57   90.40   -0.94    0.33    0.01
    3.00    6.00 1110.00   52.25  -70.67  213.04   60.28  -62.81    4.16   60.65   90.54   -0.94    0.33    0.01
    3.00    6.00 1120.00   52.34  -70.66  215.77   60.37  -62.80    4.18   60.74   90.67   -0.94    0.33    0.01
    3.00    6.00 1130.00   52.42  -70.65  218.52   60.45  -62.79    4.21   60.82   90.81   -0.94    0.34    0.01
    3.00    6.00 1140.00   52.50  -70.65  221.29   60.54  -62.77    4.23   60.90   90.94   -0.94    0.34    0.02
    3.00    6.00 1150.00   52.59  -70.64  224.07   60.62  -62.76    4.25   60.99   91.08   -0.94    0.34    0.02
    3.00    6.00 1160.00   52.67  -70.63  226.86   60.71  -62.74    4.27   61.07   91.21   -0.94    0.34    0.02
    3.00    6.00 1170.00   52.75  -70.62  229.67   60.80  -62.73    4.30   61.15   91.35   -0.94    0.34    0.02
    3.00    6.00 1180.00   52.84  -70.61  232.49   60.88  -62.72    4.32   61.23   91.48   -0.94    0.34    0.03
    3.00    6.00 1190.00   52.92  -70.60  235.32   60.97  -62.70    4.34   61.32   91.61   -0.94    0.34    0.03
    3.00    6.00 1200.00   53.00  -70.59  238.17   61.05  -62.69    4.36   61.40   91.75   -0.94    0.34    0.03
    3.00    6.00 1210.00   53.08  -70.58  241.03   61.14  -62.67    4.39   61.48   91.88   -0.94    0.34    0.03
    3.00    6.00 1220.00   53.17  -70.58  243.91   61.22  -62.66    4.41   61.56   92.02   -0.94    0.34    0.04
    3.00    6.00 1230.00   53.25  -70.57  246.80   61.31  -62.64    4.43   61.65   92.15   -0.94    0.34    0.04
    3.00    6.00 1240.00   53.33  -70.56  249.70   61.39  -62.63    4.46   61.73   92.28   -0.94    0.34    0.04
    3.00    6.00 1250.00   53.41  -70.55  252.62   61.48  -62.61    4.48   61.81   92.41   -0.94    0.34    0.04
    3.00    6.00 1260.00   53.50  -70.54  255.55   61.56  -62.60    4.51   61.89   92.55   -0.94    0.34    0.04
    3.00    6.00 1270.00   53.58  -70.53  258.50   61.65  -62.59    4.53   61.98   92.68   -0.94    0.34    0.05
    3.00    6.00 1280.00   53.66  -70.52  261.46   61.73  -62.57    4.55   62.06   92.81   -0.94    0.34    0.05
    3.00    6.00 1290.00   53.74  -70.51  264.43   61.82  -62.56    4.58   62.14   92.94   -0.94    0.34    0.05
    3.00    6.00 1300.00   53.83  -70.50  267.42   61.90  -62.54    4.60   62.22   93.07   -0.94    0.34    0.05
    3.00    6.00 1310.00   53.91  -70.49  270.42   61.99  -62.53    4.63   62.30   93.21   -0.94    0.34    0.06
    3.00    6.00 1320.00   53.99  -70.49  273.43   62.07  -62.51    4.65   62.39   93.34   -0.94    0.34    0.06
    3.00    6.00 1330.00   54.07  -70.48  276.46   62.15  -62.50    4.68   62.47   93.47   -0.94    0.34    0.06
    3.00    6.00 1340.00   54.15  -70.47  279.50   62.24  -62.48    4.71   62.55   93.60   -0.94    0.34    0.06
    3.00    6.00 1350.00   54.24  -70.46  282.55   62.32  -62.47    4.73   62.63   93.73   -0.94    0.34    0.07
    3.00    6.00 1360.00   54.32  -70.45  285.62   62.41  -62.45    4.76   62.71   93.86   -0.94    0.34    0.07
    3.00    6.00 1370.00   54.40  -70.44  288.71   62.49  -62.44    4.78   62.79   93.99   -0.94    0.34    0.07
    3.00    6.00 1380.00   54.48  -70.43  291.80   62.57  -62.42    4.81   62.87   94.12   -0.94    0.34    0.07
    3.00    6.00 1390.00   54.56  -70.42  294.91   62.66  -62.41    4.84   62.95   94.25   -0.94    0.34    0.07
    3.00    6.00 1400.00   54.64  -70.41  298.03   62.74  -62.39    4.86   63.04   94.38   -0.94    0.34    0.08
    3.00    6.00 1410.00   54.72  -70.40  301.17   62.82  -62.38    4.89   63.12   94.50   -0.94    0.34    0.08
    3.00    6.00 1420.00   54.81  -70.39  304.32   62.91  -62.36    4.92   63.20   94.63   -0.94    0.34    0.08
    3.00    6.00 1430.00   54.89  -70.38  307.48   62.99  -62.35    4.95   63.28   94.76   -0.93    0.34    0.08
    3.00    6.00 1440.00   54.97  -70.37  310.66   63.07  -62.33    4.97   63.36   94.89   -0.93    0.35    0.09
    3.00    6.00 1450.00   55.05  -70.36  313.85   63.16  -62.32    5.00   63.44   95.02   -0.93    0.35    0.09
    3.00    6.00 1460.00   55.13  -70.35  317.05   63.24  -62.30    5.03   63.52   95.15   -0.93    0.35    0.09
    3.00    6.00 1470.00   55.21  -70.35  320.27   63.32  -62.29    5.06   63.60   95.27   -0.93    0.35    0.09
    3.00    6.00 1480.00   55.29  -70.34  323.50   63.40  -62.27    5.09   63.68   95.40   -0.93    0.35    0.09
    3.00    6.00 1490.00   55.37  -70.33  326.74   63.49  -62.26    5.12   63.76   95.53   -0.93    0.35    0.10
    3.00    6.00 1500.00   55.45  -70.32  330.00   63.57  -62.24    5.15   63.84   95.65   -0.93    0.35    0.10
    3.00    6.00 1510.00   55.53  -70.31  333.27   63.65  -62.22    5.17   63.92   95.78   -0.93    0.35    0.10
    3.00    6.00 1520.00   55.61  -70.30  336.55   63.73  -62.21    5.20   64.00   95.91   -0.93    0.35    0.10
    3.00    6.00 1530.00   55.69  -70.29  339.85   63.81  -62.19    5.23   64.08   96.03   -0.93    0.35    0.11
    3.00    6.00 1540.00   55.77  -70.28  343.16   63.90  -62.18    5.26   64.16   96.16   -0.93    0.35    0.11
    3.00    6.00 1550.00   55.85  -70.27  346.48   63.98  -62.16    5.29   64.24   96.28   -0.93    0.35    0.11
    3.00    6.00 1560.00   55.93  -70.26  349.82   64.06  -62.15    5.32   64.32   96.41   -0.93    0.35    0.11
    3.00    6.00 1570.00   56.01  -70.25  353.17   64.14  -62.13    5.36   64.40   96.53   -0.93    0.35    0.11
    3.00    6.00 1580.00   56.09  -70.24  356.53   64.22  -62.11    5.39   64.48   96.66   -0.93    0.35    0.12
    3.00    6.00 1590.00   56.17  -70.23  359.91   64.30  -62.10    5.42   64.56   96.78   -0.93    0.35    0.12
    3.00    6.00 1600.00   56.25  -70.22  363.30   64.38  -62.08    5.45   64.64   96.91   -0.93    0.35    0.12
    3.00    6.00 1610.00   56.33  -70.21  366.70   64.47  -62.07    5.48   64.72   97.03   -0.93    0.35    0.12
    3.00    6.00 1620.00   56.41  -70.20  370.12   64.55  -62.05    5.51   64.79   97.15   -0.93    0.35    0.12
    3.00    6.00 1630.00   56.49  -70.19  373.54   64.63  -62.03    5.55   64.87   97.28   -0.93    0.35    0.13
    3.00    6.00 1640.00   56.57  -70.18  376.99   64.71  -62.02    5.58   64.95   97.40   -0.93    0.35    0.13
    3.00    6.00 1650.00   56.65  -70.17  380.44   64.79  -62.00    5.61   65.03   97.52   -0.93    0.35    0.13
    3.00    6.00 1660.00   56.73  -70.16  383.91   64.87  -61.99    5.64   65.11   97.65   -0.93    0.35    0.13
    3.00    6.00 1670.00   56.81  -70.15  387.39   64.95  -61.97    5.68   65.19   97.77   -0.93    0.35    0.14
    3.00    6.00 1680.00   56.89  -70.14  390.88   65.03  -61.95    5.71   65.27   97.89   -0.93    0.35    0.14
    3.00    6.00 1690.00   56.97  -70.13  394.39   65.11  -61.94    5.75   65.34   98.01   -0.93    0.35    0.14
    3.00    6.00 1700.00   57.05  -70.12  397.91   65.19  -61.92    5.78   65.42   98.14   -0.92    0.35    0.14
    3.00    6.00 1710.00   57.13  -70.11  401.44   65.27  -61.90    5.82   65.50   98.26   -0.92    0.35    0.14
    3.00    6.00 1720.00   57.21  -70.10  404.99   65.35  -61.89    5.85   65.58   98.38   -0.92    0.35    0.15
    3.00    6.00 1730.00   57.28  -70.09  408.55   65.43  -61.87    5.89   65.66   98.50   -0.92    0.35    0.15
    3.00    6.00 1740.00   57.36  -70.08  412.12   65.51  -61.85    5.92   65.73   98.62   -0.92    0.35    0.15
    3.00    6.00 1750.00   57.44  -70.07  415.70   65.59  -61.84    5.96   65.81   98.74   -0.92    0.35    0.15
    3.00    6.00 1760.00   57.52  -70.06  419.30   65.67  -61.82    5.99   65.89   98.86   -0.92    0.35    0.15
    3.00    6.00 1770.00   57.60  -70.04  422.91   65.75  -61.80    6.03   65.97   98.98   -0.92    0.35    0.16
    3.00    6.00 1780.00   57.68  -70.03  426.53   65.83  -61.79    6.07   66.04   99.10   -0.92    0.36    0.16
    3.00    6.00 1790.00   57.75  -70.02  430.16   65.91  -61.77    6.10   66.12   99.22   -0.92    0.36    0.16
    3.00    6.00 1800.00   57.83  -70.01  433.81   65.98  -61.75    6.14   66.20   99.34   -0.92    0.36    0.16
    3.00    6.00 1810.00   57.91  -70.00  437.47   66.06  -61.73    6.18   66.27   99.46   -0.92    0.36    0.16
    3.00    6.00 1820.00   57.99  -69.99  441.15   66.14  -61.72    6.21   66.35   99.58   -0.92    0.36    0.17
    3.00    6.00 1830.00   58.07  -69.98  444.83   66.22  -61.70    6.25   66.43   99.70   -0.92    0.36    0.17
    3.00    6.00 1840.00   58.14  -69.97  448.53   66.30  -61.68    6.29   66.50   99.82   -0.92    0.36    0.17
    3.00    6.00 1850.00   58.22  -69.96  452.24   66.38  -61.67    6.33   66.58   99.93   -0.92    0.36    0.17
    3.00    6.00 1860.00   58.30  -69.95  455.96   66.46  -61.65    6.37   66.66  100.05   -0.92    0.36    0.17
    3.00    6.00 1870.00   58.38  -69.94  459.70   66.53  -61.63    6.41   66.73  100.17   -0.92    0.36    0.18
    3.00    6.00 1880.00   58.45  -69.93  463.45   66.61  -61.61    6.45   66.81  100.29   -0.92    0.36    0.18
    3.00    6.00 1890.00   58.53  -69.92  467.21   66.69  -61.59    6.49   66.89  100.40   -0.92    0.36    0.18
    3.00    6.00 1900.00   58.61  -69.91  470.99   66.77  -61.57    6.53   66.96  100.52   -0.92    0.36    0.18
    3.00    6.00 1910.00   58.69  -69.89  474.77   66.85  -61.55    6.57   67.04  100.64   -0.92    0.36    0.18
    3.00    6.00 1920.00   58.76  -69.88  478.57   66.92  -61.53    6.61   67.11  100.75   -0.91    0.36    0.19
    3.00    6.00 1930.00   58.84  -69.87  482.38   67.00  -61.51    6.65   67.19  100.87   -0.91    0.36    0.19
    3.00    6.00 1940.00   58.92  -69.86  486.21   67.08  -61.49    6.70   67.27  100.99   -0.91    0.36    0.19
    3.00    6.00 1950.00   58.99  -69.85  490.04   67.15  -61.46    6.74   67.34  101.10   -0.91    0.36    0.19
    3.00    6.00 1960.00   59.07  -69.84  493.89   67.23  -61.44    6.78   67.42  101.22   -0.91    0.36    0.19
    3.00    6.00 1970.00   59.15  -69.83  497.75   67.31  -61.42    6.82   67.49  101.33   -0.91    0.36    0.20
    3.00    6.00 1980.00   59.22  -69.82  501.63   67.39  -61.40    6.87   67.57  101.45   -0.91    0.36    0.20
    3.00    6.00 1990.00   59.30  -69.81  505.51   67.46  -61.38    6.91   67.64  101.56   -0.91    0.36    0.20
    3.00    6.00 2000.00   59.38  -69.79  509.41   67.54  -61.36    6.95   67.72  101.68   -0.91    0.36    0.20
    3.00    6.00 2010.00   59.45  -69.78  513.32   67.61  -61.34    7.00   67.79  101.79   -0.91    0.36    0.20
    3.00    6.00 2020.00   59.53  -69.77  517.24   67.69  -61.32    7.04   67.87  101.91   -0.91    0.36    0.21
    3.00    6.00 2030.00   59.60  -69.76  521.18   67.77  -61.29    7.09   67.94  102.02   -0.91    0.36    0.21
    3.00    6.00 2040.00   59.68  -69.75  525.13   67.84  -61.27    7.13   68.01  102.13   -0.91    0.36    0.21
    3.00    6.00 2050.00   59.76  -69.74  529.09   67.92  -61.25    7.18   68.09  102.25   -0.91    0.36    0.21
    3.00    6.00 2060.00   59.83  -69.72  533.06   67.99  -61.23    7.23   68.16  102.36   -0.91    0.36    0.21
    3.00    6.00 2070.00   59.91  -69.71  537.04   68.07  -61.21    7.27   68.24  102.47   -0.91    0.36    0.22
    3.00    6.00 2080.00   59.98  -69.70  541.04   68.15  -61.19    7.32   68.31  102.59   -0.91    0.36    0.22
    3.00    6.00 2090.00   60.06  -69.69  545.04   68.22  -61.16    7.37   68.38  102.70   -0.91    0.36    0.22
    3.00    6.00 2100.00   60.13  -69.68  549.06   68.30  -61.14    7.42   68.46  102.81   -0.90    0.36    0.22
    3.00    6.00 2110.00   60.21  -69.67  553.10   68.37  -61.12    7.47   68.53  102.92   -0.90    0.36    0.22
    3.00    6.00 2120.00   60.29  -69.65  557.14   68.45  -61.10    7.51   68.61  103.03   -0.90    0.36    0.23
    3.00    6.00 2130.00   60.36  -69.64  561.20   68.52  -61.07    7.56   68.68  103.15   -0.90    0.36    0.23
    3.00    6.00 2140.00   60.44  -69.63  565.27   68.60  -61.05    7.61   68.75  103.26   -0.90    0.36    0.23
    3.00    6.00 2150.00   60.51  -69.62  569.35   68.67  -61.03    7.66   68.83  103.37   -0.90    0.36    0.23
    3.00    6.00 2160.00   60.59  -69.61  573.44   68.75  -61.00    7.71   68.90  103.48   -0.90    0.36    0.23
    3.00    6.00 2170.00   60.66  -69.60  577.54   68.82  -60.98    7.77   68.97  103.59   -0.90    0.36    0.23
    3.00    6.00 2180.00   60.74  -69.58  581.66   68.89  -60.96    7.82   69.04  103.70   -0.90    0.36    0.24
    3.00    6.00 2190.00   60.81  -69.57  585.79   68.97  -60.93    7.87   69.12  103.81   -0.90    0.37    0.24
    3.00    6.00 2200.00   60.88  -69.56  589.93   69.04  -60.91    7.92   69.19  103.92   -0.90    0.37    0.24
    3.00    6.00 2210.00   60.96  -69.55  594.08   69.12  -60.89    7.98   69.26  104.03   -0.90    0.37    0.24
    3.00    6.00 2220.00   61.03  -69.53  598.24   69.19  -60.86    8.03   69.33  104.14   -0.90    0.37    0.24
    3.00    6.00 2230.00   61.11  -69.52  602.42   69.26  -60.84    8.08   69.41  104.25   -0.90    0.37    0.25
    3.00    6.00 2240.00   61.18  -69.51  606.61   69.34  -60.81    8.14   69.48  104.36   -0.90    0.37    0.25
    3.00    6.00 2250.00   61.26  -69.50  610.81   69.41  -60.79    8.19   69.55  104.47   -0.90    0.37    0.25
    3.00    6.00 2260.00   61.33  -69.49  615.02   69.48  -60.77    8.25   69.62  104.58   -0.90    0.37    0.25
    3.00    6.00 2270.00   61.40  -69.47  619.24   69.56  -60.74    8.30   69.69  104.68   -0.90    0.37    0.25
    3.00    6.00 2280.00   61.48  -69.46  623.47   69.63  -60.72    8.36   69.77  104.79   -0.89    0.37    0.26
    3.00    6.00 2290.00   61.55  -69.45  627.72   69.70  -60.69    8.42   69.84  104.90   -0.89    0.37    0.26
    3.00    6.00 2300.00   61.63  -69.44  631.98   69.78  -60.67    8.47   69.91  105.01   -0.89    0.37    0.26
    3.00    6.00 2310.00   61.70  -69.42  636.25   69.85  -60.64    8.53   69.98  105.12   -0.89    0.37    0.26
    3.00    6.00 2320.00   61.77  -69.41  640.53   69.92  -60.62    8.59   70.05  105.22   -0.89    0.37    0.26
    3.00    6.00 2330.00   61.85  -69.40  644.82   69.99  -60.59    8.65   70.12  105.33   -0.89    0.37    0.26
    3.00    6.00 2340.00   61.92  -69.38  649.13   70.06  -60.56    8.71   70.19  105.44   -0.89    0.37    0.27
    3.00    6.00 2350.00   61.99  -69.37  653.44   70.14  -60.54    8.77   70.26  105.54   -0.89    0.37    0.27
    3.00    6.00 2360.00   62.07  -69.36  657.77   70.21  -60.51    8.83   70.34  105.65   -0.89    0.37    0.27
    3.00    6.00 2370.00   62.14  -69.35  662.11   70.28  -60.49    8.89   70.41  105.76   -0.89    0.37    0.27
    3.00    6.00 2380.00   62.21  -69.33  666.46   70.35  -60.46    8.95   70.48  105.86   -0.89    0.37    0.27
    3.00    6.00 2390.00   62.28  -69.32  670.82   70.42  -60.43    9.02   70.55  105.97   -0.89    0.37    0.28
    3.00    6.00 2400.00   62.36  -69.31  675.19   70.50  -60.41    9.08   70.62  106.07   -0.89    0.37    0.28
    3.00    6.00 2410.00   62.43  -69.29  679.58   70.57  -60.38    9.14   70.69  106.18   -0.89    0.37    0.28
    3.00    6.00 2420.00   62.50  -69.28  683.98   70.64  -60.35    9.21   70.76  106.28   -0.89    0.37    0.28
    3.00    6.00 2430.00   62.57  -69.27  688.38   70.71  -60.33    9.27   70.83  106.39   -0.89    0.37    0.28
    3.00    6.00 2440.00   62.65  -69.26  692.80   70.78  -60.30    9.34   70.90  106.49   -0.88    0.37    0.28
    3.00    6.00 2450.00   62.72  -69.24  697.23   70.85  -60.27    9.40   70.97  106.60   -0.88    0.37    0.29
    3.00    6.00 2460.00   62.79  -69.23  701.67   70.92  -60.25    9.47   71.04  106.70   -0.88    0.37    0.29
    3.00    6.00 2470.00   62.86  -69.22  706.13   70.99  -60.22    9.54   71.11  106.80   -0.88    0.37    0.29
    3.00    6.00 2480.00   62.94  -69.20  710.59   71.06  -60.19    9.60   71.18  106.91   -0.88    0.37    0.29
    3.00    6.00 2490.00   63.01  -69.19  715.07   71.13  -60.16    9.67   71.24  107.01   -0.88    0.37    0.29
    3.00    6.00 2500.00   63.08  -69.17  719.55   71.20  -60.13    9.74   71.31  107.12   -0.88    0.37    0.29
    4.00    6.00  600.00   47.90  -70.94   92.46   55.75  -63.32    3.25   56.31   83.41   -0.94    0.34   -0.11
    4.00    6.00  610.00   47.99  -70.93   94.46   55.84  -63.31    3.26   56.39   83.56   -0.94    0.34   -0.11
    4.00    6.00  620.00   48.08  -70.92   96.47   55.93  -63.29    3.28   56.48   83.70   -0.94    0.34   -0.11
    4.00    6.00  630.00   48.16  -70.91   98.50   56.01  -63.27    3.29   56.56   83.85   -0.94    0.34   -0.11
    4.00    6.00  640.00   48.25  -70.90  100.54   56.10  -63.26    3.31   56.65   83.99   -0.94    0.34   -0.10
    4.00    6.00  650.00   48.34  -70.89  102.60   56.19  -63.24    3.32   56.73   84.14   -0.94    0.34   -0.10
    4.00    6.00  660.00   48.42  -70.88  104.67   56.28  -63.22    3.34   56.82   84.28   -0.94    0.34   -0.10
    4.00    6.00  670.00   48.51  -70.87  106.76   56.37  -63.21    3.35   56.90   84.43   -0.94    0.34   -0.10
    4.00    6.00  680.00   48.59  -70.86  108.87   56.46  -63.19    3.37   56.99   84.57   -0.94    0.34   -0.09
    4.00    6.00  690.00   48.68  -70.85  110.98   56.55  -63.17    3.38   57.07   84.72   -0.94    0.34   -0.09
    4.00    6.00  700.00   48.77  -70.84  113.12   56.64  -63.16    3.40   57.16   84.86   -0.94    0.34   -0.09
    4.00    6.00  710.00   48.85  -70.83  115.26   56.73  -63.14    3.42   57.24   85.01   -0.94    0.34   -0.09
    4.00    6.00  720.00   48.94  -70.82  117.42   56.82  -63.12    3.43   57.33   85.15   -0.94    0.34   -0.08
    4.00    6.00  730.00   49.02  -70.81  119.60   56.91  -63.11    3.45   57.41   85.30   -0.94    0.34   -0.08
    4.00    6.00  740.00   49.11  -70.80  121.79   57.00  -63.09    3.46   57.50   85.44   -0.94    0.34   -0.08
    4.00    6.00  750.00   49.20  -70.79  124.00   57.08  -63.07    3.48   57.58   85.58   -0.94    0.34   -0.08
    4.00    6.00  760.00   49.28  -70.78  126.22   57.17  -63.06    3.50   57.67   85.73   -0.94    0.34   -0.07
    4.00    6.00  770.00   49.37  -70.77  128.45   57.26  -63.04    3.51   57.75   85.87   -0.94    0.34   -0.07
    4.00    6.00  780.00   49.45  -70.76  130.70   57.35  -63.02    3.53   57.84   86.01   -0.94    0.34   -0.07
    4.00    6.00  790.00   49.54  -70.75  132.97   57.44  -63.01    3.55   57.92   86.16   -0.94    0.34   -0.07
    4.00    6.00  800.00   49.62  -70.74  135.25   57.53  -62.99    3.56   58.01   86.30   -0.94    0.34   -0.06
    4.00    6.00  810.00   49.71  -70.73  137.54   57.62  -62.97    3.58   58.09   86.44   -0.94    0.34   -0.06
    4.00    6.00  820.00   49.79  -70.72  139.85   57.70  -62.96    3.60   58.18   86.58   -0.94    0.34   -0.06
    4.00    6.00  830.00   49.88  -70.71  142.17   57.79  -62.94    3.61   58.26   86.72   -0.94    0.34   -0.06
    4.00    6.00  840.00   49.96  -70.70  144.51   57.88  -62.92    3.63   58.34   86.87   -0.94    0.34   -0.05
    4.00    6.00  850.00   50.05  -70.69  146.86   57.97  -62.90    3.65   58.43   87.01   -0.94    0.34   -0.05
    4.00    6.00  860.00   50.14  -70.67  149.22   58.06  -62.89    3.67   58.51   87.15   -0.94    0.35   -0.05
    4.00    6.00  870.00   50.22  -70.66  151.60   58.14  -62.87    3.68   58.60   87.29   -0.94    0.35   -0.05
    4.00    6.00  880.00   50.31  -70.65  154.00   58.23  -62.85    3.70   58.68   87.43   -0.94    0.35   -0.04
    4.00    6.00  890.00   50.39  -70.64  156.41   58.32  -62.84    3.72   58.77   87.57   -0.94    0.35   -0.04
    4.00    6.00  900.00   50.47  -70.63  158.83   58.41  -62.82    3.74   58.85   87.71   -0.94    0.35   -0.04
    4.00    6.00  910.00   50.56  -70.62  161.27   58.49  -62.80    3.76   58.93   87.85   -0.94    0.35   -0.04
    4.00    6.00  920.00   50.64  -70.61  163.72   58.58  -62.78    3.77   59.02   87.99   -0.94    0.35   -0.04
    4.00    6.00  930.00   50.73  -70.60  166.19   58.67  -62.77    3.79   59.10   88.13   -0.94    0.35   -0.03
    4.00    6.00  940.00   50.81  -70.59  168.67   58.76  -62.75    3.81   59.19   88.27   -0.94    0.35   -0.03
    4.00    6.00  950.00   50.90  -70.58  171.17   58.84  -62.73    3.83   59.27   88.41   -0.94    0.35   -0.03
    4.00    6.00  960.00   50.98  -70.57  173.68   58.93  -62.71    3.85   59.35   88.55   -0.94    0.35   -0.03
    4.00    6.00  970.00   51.07  -70.56  176.20   59.02  -62.70    3.87   59.44   88.69   -0.94    0.35   -0.02
    4.00    6.00  980.00   51.15  -70.54  178.74   59.11  -62.68    3.89   59.52   88.83   -0.94    0.35   -0.02
    4.00    6.00  990.00   51.24  -70.53  181.29   59.19  -62.66    3.91   59.61   88.96   -0.94    0.35   -0.02
    4.00    6.00 1000.00   51.32  -70.52  183.86   59.28  -62.64    3.93   59.69   89.10   -0.94    0.35   -0.02
    4.00    6.00 1010.00   51.40  -70.51  186.44   59.37  -62.63    3.95   59.77   89.24   -0.94    0.35   -0.01
    4.00    6.00 1020.00   51.49  -70.50  189.04   59.45  -62.61    3.97   59.86   89.38   -0.94    0.35   -0.01
    4.00    6.00 1030.00   51.57  -70.49  191.65   59.54  -62.59    3.99   59.94   89.51   -0.94    0.35   -0.01
    4.00    6.00 1040.00   51.66  -70.48  194.27   59.63  -62.57    4.01   60.02   89.65   -0.94    0.35   -0.01
    4.00    6.00 1050.00   51.74  -70.47  196.91   59.71  -62.56    4.03   60.11   89.79   -0.94    0.35   -0.00
    4.00    6.00 1060.00   51.82  -70.46  199.56   59.80  -62.54    4.05   60.19   89.93   -0.94    0.35   -0.00
    4.00    6.00 1070.00   51.91  -70.44  202.23   59.88  -62.52    4.07   60.27   90.06   -0.94    0.35    0.00
    4.00    6.00 1080.00   51.99  -70.43  204.91   59.97  -62.50    4.09   60.36   90.20   -0.94    0.35    0.00
    4.00    6.00 1090.00   52.07  -70.42  207.60   60.06  -62.48    4.11   60.44   90.33   -0.94    0.35    0.01
    4.00    6.00 1100.00   52.16  -70.41  210.31   60.14  -62.47    4.13   60.52   90.47   -0.94    0.35    0.01
    4.00    6.00 1110.00   52.24  -70.40  213.03   60.23  -62.45    4.15   60.61   90.61   -0.93    0.35    0.01
    4.00    6.00 1120.00   52.32  -70.39  215.77   60.31  -62.43    4.17   60.69   90.74   -0.93    0.36    0.01
    4.00    6.00 1130.00   52.41  -70.38  218.52   60.40  -62.41    4.19   60.77   90.88   -0.93    0.36    0.02
    4.00    6.00 1140.00   52.49  -70.36  221.28   60.49  -62.39    4.22   60.85   91.01   -0.93    0.36    0.02
    4.00    6.00 1150.00   52.57  -70.35  224.06   60.57  -62.38    4.24   60.94   91.15   -0.93    0.36    0.02
    4.00    6.00 1160.00   52.66  -70.34  226.86   60.66  -62.36    4.26   61.02   91.28   -0.93    0.36    0.02
    4.00    6.00 1170.00   52.74  -70.33  229.66   60.74  -62.34    4.28   61.10   91.41   -0.93    0.36    0.02
    4.00    6.00 1180.00   52.82  -70.32  232.48   60.83  -62.32    4.30   61.18   91.55   -0.93    0.36    0.03
    4.00    6.00 1190.00   52.91  -70.31  235.32   60.91  -62.30    4.33   61.27   91.68   -0.93    0.36    0.03
    4.00    6.00 1200.00   52.99  -70.29  238.17   61.00  -62.29    4.35   61.35   91.82   -0.93    0.36    0.03
    4.00    6.00 1210.00   53.07  -70.28  241.03   61.08  -62.27    4.37   61.43   91.95   -0.93    0.36    0.03
    4.00    6.00 1220.00   53.15  -70.27  243.90   61.17  -62.25    4.40   61.51   92.08   -0.93    0.36    0.04
    4.00    6.00 1230.00   53.24  -70.26  246.79   61.25  -62.23    4.42   61.59   92.21   -0.93    0.36    0.04
    4.00    6.00 1240.00   53.32  -70.25  249.70   61.34  -62.21    4.44   61.68   92.35   -0.93    0.36    0.04
    4.00    6.00 1250.00   53.40  -70.24  252.62   61.42  -62.19    4.47   61.76   92.48   -0.93    0.36    0.04
    4.00    6.00 1260.00   53.48  -70.22  255.55   61.51  -62.17    4.49   61.84   92.61   -0.93    0.36    0.05
    4.00    6.00 1270.00   53.57  -70.21  258.49   61.59  -62.16    4.51   61.92   92.74   -0.93    0.36    0.05
    4.00    6.00 1280.00   53.65  -70.20  261.45   61.67  -62.14    4.54   62.00   92.88   -0.93    0.36    0.05
    4.00    6.00 1290.00   53.73  -70.19  264.43   61.76  -62.12    4.56   62.08   93.01   -0.93    0.36    0.05
    4.00    6.00 1300.00   53.81  -70.18  267.41   61.84  -62.10    4.59   62.17   93.14   -0.93    0.36    0.05
    4.00    6.00 1310.00   53.89  -70.16  270.41   61.93  -62.08    4.61   62.25   93.27   -0.93    0.36    0.06
    4.00    6.00 1320.00   53.98  -70.15  273.43   62.01  -62.06    4.64   62.33   93.40   -0.93    0.36    0.06
    4.00    6.00 1330.00   54.06  -70.14  276.45   62.09  -62.04    4.66   62.41   93.53   -0.93    0.36    0.06
    4.00    6.00 1340.00   54.14  -70.13  279.49   62.18  -62.02    4.69   62.49   93.66   -0.93    0.36    0.06
    4.00    6.00 1350.00   54.22  -70.11  282.55   62.26  -62.00    4.71   62.57   93.79   -0.93    0.36    0.07
    4.00    6.00 1360.00   54.30  -70.10  285.62   62.34  -61.99    4.74   62.65   93.92   -0.93    0.36    0.07
    4.00    6.00 1370.00   54.38  -70.09  288.70   62.43  -61.97    4.76   62.73   94.05   -0.93    0.36    0.07
    4.00    6.00 1380.00   54.46  -70.08  291.80   62.51  -61.95    4.79   62.81   94.18   -0.93    0.36    0.07
    4.00    6.00 1390.00   54.55  -70.07  294.90   62.59  -61.93    4.82   62.90   94.31   -0.93    0.36    0.08
    4.00    6.00 1400.00   54.63  -70.05  298.03   62.68  -61.91    4.84   62.98   94.44   -0.93    0.37    0.08
    4.00    6.00 1410.00   54.71  -70.04  301.16   62.76  -61.89    4.87   63.06   94.56   -0.93    0.37    0.08
    4.00    6.00 1420.00   54.79  -70.03  304.31   62.84  -61.87    4.90   63.14   94.69   -0.93    0.37    0.08
    4.00    6.00 1430.00   54.87  -70.02  307.48   62.92  -61.85    4.92   63.22   94.82   -0.93    0.37    0.08
    4.00    6.00 1440.00   54.95  -70.00  310.65   63.01  -61.83    4.95   63.30   94.95   -0.93    0.37    0.09
